baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene_name
ENSG00000188931	43.3925841725361	1.8687324138054	0.375388548150649	4.97812845653312	6.42020431275701e-07	6.67979739186307e-06	CFAP126
ENSG00000162745	137.67179946991	1.03387028750579	0.1848788092865	5.59215137470749	2.24273154706769e-08	3.39238402479878e-07	OLFML2B
ENSG00000117143	182.992238288095	1.03318176961338	0.246595700419628	4.18978014561989	2.79224860680104e-05	0.000177079713345381	UAP1
ENSG00000143248	1127.43986854633	1.4277167191924	0.19371869943326	7.37005112758503	1.70562611054319e-13	7.71379458478656e-12	RGS5
ENSG00000143147	120.866759407597	0.673129299623966	0.164915874938354	4.08165253876005	4.4716614280888e-05	0.00026682965927183	GPR161
ENSG00000143156	34.6524851652746	0.803039193525539	0.20010429992434	4.0131031358605	5.99257143750534e-05	0.000345608499564499	NME7
ENSG00000117477	14.0478060912579	1.98666097529934	0.501720993283574	3.95969274137285	7.50462555816597e-05	0.000421766236390315	CCDC181
ENSG00000116132	268.642113183511	1.25953356464384	0.187061079546804	6.7332743278042	1.65886870994721e-11	5.06407375272976e-10	PRRX1
ENSG00000010932	23.2582419731015	3.16969394304677	0.325027055911998	9.75209258857813	1.80704343966033e-22	4.95351173092194e-20	FMO1
ENSG00000120332	18.4984592916406	3.65044995570103	0.452142449738204	8.07367226371841	6.82148227667627e-16	4.89979411445538e-14	TNN
ENSG00000116183	28.1299026249853	3.39506681553184	0.40745827124041	8.33230555167372	7.92830082205258e-17	6.96032265632746e-15	PAPPA2
ENSG00000116191	60.2132215399038	1.37785068297319	0.206300786941855	6.67884356331385	2.4083506982746e-11	7.18865923982765e-10	RALGPS2
ENSG00000116194	125.366074362626	1.09272027934778	0.235590407172015	4.63822059847257	3.51421591984453e-06	3.0046434268206e-05	ANGPTL1
ENSG00000143322	173.268325618547	0.879032359198692	0.17102840875062	5.13968624054983	2.75197607381738e-07	3.15956624801054e-06	ABL2
ENSG00000143324	165.748571255535	0.52532169507643	0.110521618640211	4.75311257236059	2.00308743836318e-06	1.83155006617387e-05	XPR1
ENSG00000157064	16.5363861264793	2.48955025209456	0.314053916297538	7.92714283408563	2.24245316412722e-15	1.42751805215909e-13	NMNAT2
ENSG00000143341	515.418759421204	0.964770920289991	0.159052542408125	6.06573718145551	1.31349771876771e-09	2.67722327139421e-08	HMCN1
