baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene_name
ENSG00000239467	12.7941019932531	-1.65467814605077	0.357315910421373	-4.63085493198289	3.64158956943446e-06	5.32712553949089e-05	AC007405.6
ENSG00000224189	56.6951404342874	-1.45278039530279	0.306933609623926	-4.73320727919901	2.20999595026571e-06	3.51799681073242e-05	HAGLR
ENSG00000144331	78.1313167703773	-2.35171626017521	0.353125832283666	-6.65971176610516	2.74365118901498e-11	1.89739009821456e-09	ZNF385B
ENSG00000138434	522.965872276249	-0.681712756036996	0.147366194381702	-4.62597788385069	3.72835084329043e-06	5.41201502113674e-05	ITPRID2
ENSG00000168497	622.420115809031	-1.09628584376365	0.248510414276528	-4.41142817678362	1.02691018637201e-05	0.00012473513042585	CAVIN2
ENSG00000138411	179.702650445936	-1.7428325895732	0.347141150388009	-5.02053008588926	5.15290791157985e-07	1.0086352856031e-05	HECW2
ENSG00000115993	326.128818002704	-0.538200737888992	0.121671549107574	-4.42339019957041	9.71640235123775e-06	0.000119107169624997	TRAK2
ENSG00000082146	42.4344288537114	-0.574728596755842	0.134163994525626	-4.28377672256967	1.83747312975665e-05	0.000196493023744436	STRADB
ENSG00000163251	74.6747754991213	-1.65036532330813	0.24478278923637	-6.74216242267949	1.56046494385976e-11	1.18538738559212e-09	FZD5
ENSG00000115361	49.3448781735512	-1.98629584634909	0.352962046245355	-5.62750547113601	1.82834365840855e-08	5.5382947057702e-07	ACADL
ENSG00000234281	5.72658567197891	-2.27485111477325	0.541979862720641	-4.19729822313676	2.70118136241781e-05	0.000267762136270504	LANCL1-AS1
ENSG00000144579	405.912092087489	-0.504467425913569	0.0956652080523508	-5.27325906862096	1.34022162758355e-07	3.16408845120812e-06	CTDSP1
ENSG00000135929	314.853781071325	-0.823034370171331	0.213919866283785	-3.84739568357572	0.000119380080745177	0.000914436449218934	CYP27A1
ENSG00000115649	170.402253836468	-0.541999364673181	0.0881624470061864	-6.14773504001254	7.85971823706415e-10	3.48607118140166e-08	CNPPD1
ENSG00000169031	104.013511871173	-1.78808844244126	0.371687548681181	-4.8107300036973	1.50380042661514e-06	2.54208908108209e-05	COL4A3
ENSG00000135917	36.6929247117147	-2.15883845418789	0.466108542723759	-4.63162172821908	3.62812581396522e-06	5.31388137447993e-05	SLC19A3
ENSG00000171596	10.7098486582138	-1.77454184964845	0.344210124959532	-5.15540282220656	2.53086268048634e-07	5.53805638188213e-06	NMUR1
ENSG00000244280	12.0464251203578	-4.06882162696906	0.627229781695102	-6.48697135517542	8.7578981168145e-11	5.26227640535317e-09	ECEL1P2
ENSG00000115648	361.730739816013	-1.4361680029395	0.314017748579794	-4.57352493429067	4.79586574993432e-06	6.70278243658599e-05	MLPH
ENSG00000142327	239.724828477825	-0.593607521340632	0.132367035416415	-4.48455704604393	7.30655574146144e-06	9.46302241391927e-05	RNPEPL1
ENSG00000154764	9.75721438713413	-2.62508416648052	0.379890551514595	-6.91010649255294	4.84290014274341e-12	4.38282462918278e-10	WNT7A
ENSG00000154783	257.501738093865	-0.837362832562499	0.19565457488596	-4.27980195735555	1.87059690227538e-05	0.000199598407454581	FGD5
ENSG00000131370	103.417150659809	-0.668674625141898	0.155611847503112	-4.29706758110771	1.73072441799999e-05	0.00018783075557992	SH3BP5
ENSG00000152642	215.972681536865	-0.762431929191156	0.168813201898942	-4.51642360084834	6.2892793202657e-06	8.45161540920398e-05	GPD1L
ENSG00000261572	12.7988660867399	-1.03666257951436	0.242814299278062	-4.26936380022337	1.96031308618716e-05	0.000207510109433862	RP11-384L8.1
ENSG00000172936	280.187148009809	-0.523154096974436	0.135451769933237	-3.86229059415241	0.000112328838452517	0.000872199008870722	MYD88
ENSG00000114812	424.935366920909	-3.04895362661075	0.499355464147782	-6.10577803892504	1.02301095967061e-09	4.37270078126263e-08	VIPR1
ENSG00000163815	124.369841684393	-1.30718286705274	0.311498074406681	-4.19643963945065	2.71143681050886e-05	0.00026841576690662	CLEC3B
ENSG00000144791	120.62942948739	-0.772785988748945	0.156730065445498	-4.93068121009415	8.19433637533798e-07	1.49238715029603e-05	LIMD1
ENSG00000211456	187.95968717831	-0.539966414986408	0.109469938572136	-4.93255428868805	8.11612115371773e-07	1.47998074918726e-05	SACM1L
ENSG00000121797	41.098427013898	-1.28319780061126	0.208749175896554	-6.14707959971613	7.89225282594901e-10	3.48607118140166e-08	CCRL2
ENSG00000114646	10.3229490253359	-2.1289897800885	0.463991240436255	-4.58842666531113	4.46599138985163e-06	6.32617389049417e-05	CSPG5
ENSG00000001617	174.864897533532	-0.647173609191077	0.158755083615273	-4.07655360983234	4.57081209806234e-05	0.00041830634313166	SEMA3F
ENSG00000114378	119.440482797341	-1.74431597310123	0.255507455567723	-6.82686917775241	8.67877694034126e-12	7.3126177426634e-10	HYAL1
ENSG00000007402	243.375907586088	-1.82271988730508	0.449447092526665	-4.05547152849128	5.00332669737305e-05	0.000449471646508495	CACNA2D2
ENSG00000164086	122.856615068162	-0.537660750495237	0.120150887121512	-4.47487957331089	7.64543922093673e-06	9.82892136824314e-05	DUSP7
ENSG00000114854	56.5488234561844	-2.71352474164845	0.472985641345589	-5.73701293326534	9.63609012173367e-09	3.18194789353105e-07	TNNC1
ENSG00000056736	28.3798947201402	-1.165769920123	0.292941312942447	-3.9795340179691	6.905047948559e-05	0.000583822998695637	IL17RB
ENSG00000157445	12.2288171251541	-1.70109217515104	0.327736025868881	-5.19043388849659	2.09804606763587e-07	4.7104829092817e-06	CACNA2D3
ENSG00000163687	51.7064593372811	-1.65652048283459	0.430018087261276	-3.85221117880119	0.000117056003813982	0.000900870378958942	DNASE1L3
ENSG00000163421	9.76132924764626	-2.96619304957916	0.637059082881916	-4.65607214351415	3.22299037686466e-06	4.81183929890151e-05	PROK2
ENSG00000206538	224.950633822064	-1.28561918760392	0.270402453637317	-4.75446568738716	1.98971929295051e-06	3.22334525457982e-05	VGLL3
