gene_names	IPF_male_61_SRR21498165	IPF_male_57_SRR21498185	IPF_male_67_SRR21498200	IPF_male_62_SRR21498205	IPF_male_65_SRR21498230	IPF_male_70_SRR21498265	IPF_female_64_SRR21498280	IPF_male_43_SRR21498285	IPF_male_54_SRR21498295	IPF_female_70_SRR21498340	IPF_male_61_SRR21498365	IPF_female_56_SRR21498375	IPF_female_59_SRR21498421	IPF_female_71_SRR21498538	IPF_male_63_SRR21498628	IPF_male_73_SRR21498633	IPF_female_66_SRR21498643	IPF_female_61_SRR21498668	IPF_male_69_SRR21498748	IPF_male_59_SRR21498828	NDC_male_65_SRR21498140	NDC_male_42_SRR21498150	NDC_male_61_SRR21498180	NDC_male_28_SRR21498190	NDC_female_35_SRR21498195	NDC_male_41_SRR21498225	NDC_male_45_SRR21498320	NDC_female_67_SRR21498385	NDC_female_61_SRR21498400	NDC_female_44_SRR21498523	NDC_female_28_SRR21498578	NDC_female_60_SRR21498623	NDC_male_39_SRR21498663	NDC_male_69_SRR21498728
ENSG00000144724	PTPRG	3.97982631849672	3.56285665707851	4.92767606879516	4.12896406041837	4.19613925619037	3.85342644288198	4.00726153654648	4.41714853238979	4.36858216877595	4.48496230155757	4.24210998449337	3.86951499495137	4.32354910723967	3.64382678613924	5.03507195914122	4.82096324501558	5.090948597216	4.42714129128576	5.23318811249991	4.45821204476486	5.20059488947022	4.73624987617812	3.46447288183276	4.91187197070876	5.1990806667189	3.97881640273541	5.0137801657111	5.30531588698442	4.05141559698617	4.99260608684878	5.06405716564302	3.8863580815812	4.58051371515374	4.62678151206873
ENSG00000114405	C3orf14	1.58717188263479	1.82011404022758	2.20076161144682	1.70915082893806	2.50736675571275	0.787217976989886	1.22086560571099	1.85782112510652	1.69780268122815	2.97444211536046	1.81059996256411	2.51102059058347	3.19804884648469	1.9136340308935	2.495619499553	2.04651993333407	3.08220233537272	1.49613593138992	2.86964716222015	2.18604524566458	2.59777828786034	2.0808754282095	1.07951042705251	3.10105668849473	1.36263581448415	3.0380376854669	1.60678630829491	2.9875419916991	2.32034098050076	2.34462361694926	2.9439646619601	2.51873277666979	1.81044850396892	2.37905398216733
ENSG00000163618	CADPS	0.695595726243759	-0.393424042862375	0.753335064343368	-1.06956390517907	-0.150799532447849	-0.135949186940689	0.193284169248834	0.31263697108287	0.133166082024172	0.509942427628904	-0.180188198688921	-0.378956672918005	-0.571280648376291	0.437951760040633	1.44635834334662	0.30765499352751	-1.21871578583683	0.0314016932547005	-0.0449559477568116	0.527174446354767	-0.577434538155604	-1.22080514418943	-0.989918032484553	-0.629123076289293	-1.31220558559187	-1.71177027858469	0.633364203293368	-1.49255272563265	-0.116913606514064	0.0873323026604176	-1.56922245563218	-0.622225244475494	-0.493060857002568	-0.910153663962387
ENSG00000188817	SNTN	5.51746399446025	6.26980107931581	5.64414613837752	2.33985502586235	5.77476495287503	1.57812887926915	5.12174076104954	2.07177699872559	1.66743486875019	5.84676507855812	1.59970291074492	5.07763788155647	5.53655666807542	7.11050724649594	5.46046248650682	5.80326009071647	3.34455286818867	0.760063221355423	-0.22134231214633	4.54134373778806	0.961713760442617	-0.778117522567864	1.47762111168918	2.25979968587567	3.36277243170981	-0.059970236750079	5.14251324962192	-0.702905963181966	0.601455920505142	1.37776540807359	4.27984409432882	-1.44863307166959	1.41369665857455	-0.388451072216871
ENSG00000163634	THOC7	5.67340504825346	6.0366347637629	5.67234343452153	5.45954290426152	6.16905277314109	5.24765102004176	5.90923217858563	6.11635365526159	5.64504808909879	6.16233293735821	5.97175716764811	6.33085142088566	6.15389658153444	5.98324151780304	5.92570465350753	6.1747047112232	6.39611888008108	6.09894615374965	6.20353016403802	5.91753166338374	5.69840827140192	6.08473834526422	5.74158465275061	5.93969479633673	6.03779034654741	5.97794570725869	5.99098781714067	6.33884999291828	5.76819421235845	6.11984844579099	6.16073838285102	5.72386349815408	6.03355151451363	5.57311179108275
ENSG00000163635	ATXN7	3.51211235582602	2.97348284997619	4.36217283193864	2.86333433019699	3.21176078552761	3.33144364505324	2.98870991484323	3.6052766566362	3.67411707192853	3.2070919225056	2.79271039789993	3.21109047062663	3.24576294349135	3.40730861603668	3.62067833666593	3.61074693422919	3.15438185576691	3.78639144939814	3.75956676049816	3.40519935652702	3.23660834652	3.67184416553029	2.82663435191678	3.49273050493485	4.06713912283007	3.13453691570859	3.39355212435173	3.66461673727913	3.53844066127802	3.3792850502138	3.13221779255887	2.56145003363811	2.91072658184369	2.26614010708754
ENSG00000163636	PSMD6	4.51357569976129	4.13219136427557	4.62268695991809	3.71282174929251	4.36024480934268	3.76881828516836	4.15734538968469	4.52217139631693	4.69737441259363	4.57080545061107	3.79640434400633	4.3938363833498	4.36847763114171	4.48351281854373	4.43034237656438	4.31273817228181	4.04407276826066	4.63460161946892	4.55463849256149	4.39257073033423	4.28936259392028	4.56923421431818	4.29285273641735	4.70859245115342	4.77481809432613	4.20759678677548	4.4076631808285	4.62816035569772	4.8617954177643	4.68240333596509	4.97299657412416	3.72571835005032	4.1869751515831	3.46535710068333
ENSG00000163637	PRICKLE2	4.49709930965688	2.98380455662619	3.89661783009197	3.77885192638517	3.35033845597369	2.7139736653611	2.99562584679099	3.15033267562308	3.4968089738013	3.24609485272682	3.00713948885674	2.67732418537877	2.91701319372786	3.33102117707797	3.73298735028388	3.98329261135857	3.73638698508795	3.7067996293713	3.46567083205171	3.55855198096394	3.22615159671532	4.04050312191778	2.90139964389471	4.96082568826214	4.24137013451583	3.732662587772	4.41989648207658	3.73850084391887	3.30263782685618	3.60439835913665	3.72759836094564	3.12152367548925	3.34962384565056	3.33623468474713
ENSG00000163638	ADAMTS9	7.48421315536441	2.65441834537198	6.56045984238849	4.07022368117228	3.19229626806206	3.78921479616215	5.26838861818005	5.29499032114886	4.95596474244071	4.99443840420831	3.41256106296812	3.24093639482422	4.27231238374744	4.12112060497211	4.64932108560475	5.98927001362008	4.83133289937783	5.40722415731584	4.19517654436907	4.43610497876124	4.17808190966379	3.72556061645432	4.42440245225958	3.56838968604842	2.52337710726223	3.2523300190213	3.74080392393758	3.03547940343741	4.07475721325536	2.95406118765494	5.70198154129805	2.87135718347371	4.3043343803477	3.4945348922411
ENSG00000241158	ADAMTS9-AS1	4.7838063536537	1.73781075850911	5.51626427563652	3.53125907100976	1.544113415526	2.03896523980195	2.8517706619354	3.12807513319897	2.53229027589406	2.45003850378506	3.14712878481017	2.60423855958473	2.63962143653846	1.48030110398954	3.22826112838154	5.22054759691116	2.94025553378484	3.39014646737899	2.23733685288114	3.01639608004173	1.07790689193451	1.93479772507499	1.98232572826504	1.99723753225994	2.36712036623005	1.43457823848142	2.44128837254392	-0.874982761270534	-0.940351753303872	2.006591443695	1.86007629221521	2.08595447977105	2.92405782376715	1.33367824989173
ENSG00000241684	ADAMTS9-AS2	1.40049037766649	0.840432705846457	2.77131310825358	1.6404878611132	0.131953224052456	0.756691080805627	1.70155741653191	1.39282728013658	0.742688957146864	1.86817332069447	1.41769738478956	1.14675599199355	1.46517750440986	1.55674399413727	2.8540282317059	1.9516729162545	1.99997736736932	1.93222947807656	1.5758955963823	2.13783739748218	1.95479055525332	1.90382863082853	1.15759652999357	1.30824960940336	3.11668059618037	1.14132923122914	1.32108951514358	2.83351760507025	0.451661520870442	1.29196638368787	0.39603635441302	-0.327807034354269	0.812177194997631	0.564030927756193
ENSG00000151276	MAGI1	3.48866089343219	3.56714776867678	4.09980147220325	3.30926364113308	3.02340301361336	2.92325977798601	3.77082465948905	3.4065660739155	3.20391352711011	4.14504858176058	3.03858706719083	3.18846229248007	3.53821515673239	4.26477655719701	3.98585980871435	3.98895872561027	4.29256461012449	4.29591393896748	3.31562539995171	3.6929583609677	4.55831361397212	3.82197834549025	2.99992803504264	4.12378411952036	4.14528775531415	4.16115716247309	3.77763575030928	4.45479153471929	4.08933290715781	4.04623197862865	2.64994328094522	2.77923707165222	3.05983892715888	3.17660935166691
ENSG00000144749	LRIG1	3.64220713680292	4.94670625695961	4.47529970937041	3.55691109601574	4.16631011127342	3.87682584154922	4.08433121632545	3.93274787906249	2.38955534596753	4.58185282576196	4.15380674133822	3.93588904701123	4.23422555275931	4.98106076326347	4.49172421990462	4.76824574610242	4.19222740924413	4.43450133653404	3.11391853342545	4.49066867352003	4.0363889125567	3.91076135482771	2.7365714532965	3.48129082422928	4.5606668446251	3.59299336196999	3.80922670368489	4.27977318406276	3.61650134011832	4.38069889116135	3.19823354672443	2.48509380535268	2.15136128343649	1.07135928676105
ENSG00000163376	KBTBD8	0.902929330582385	1.11110971871997	1.65439255053596	1.40107299876261	1.08782876771933	1.33976028902207	2.29974078756129	1.67333063512366	1.7715118837325	1.87860380114185	1.70792517720017	1.68594479921755	2.34774732800917	2.06975988722868	2.05742749311082	1.45594351521762	0.486092604286554	1.40015141708728	2.76521548023725	1.03261716086136	-0.0332910728786899	1.66627719314579	1.21276216615755	1.67351879777531	2.89450110666554	2.11220013313407	2.42190949192345	2.27728465244673	2.50226992756328	2.00882223183736	1.90526222818276	2.04660522628191	0.897632849735796	1.15009434210085
ENSG00000172340	SUCLG2	5.61913401704446	5.80997855419049	5.95597063502099	5.75908619308094	5.90608547265275	4.95829142739398	5.75885317515016	5.84958783552388	6.29149725427639	6.16601549683642	5.53973418284567	6.05557426728696	6.00889192363681	6.01407839788777	6.33837895201719	6.3951628036506	5.92653084680783	5.876872492946	6.43834898122731	5.7302716729406	5.97404585186676	6.20325891619237	5.33277763538904	6.33466792964125	6.19654315583802	5.88341896247171	6.02383245685105	6.20923774599551	5.97394930139187	5.97846954282291	6.23641125108128	5.29200061418096	6.04792918769758	5.2186740810422
ENSG00000241316	SUCLG2-AS1	0.824738337169752	0.483806347248997	0.603599707013093	-0.837419957769999	0.460188655350091	0.165632961413351	-0.249318449749037	-0.0494659337553713	0.58056316871307	0.820780789294528	0.0068001729952627	0.447071667486231	0.543276864841058	0.9810942485129	0.981496777046065	1.25224132748868	0.85198912901317	0.959871871703992	1.13095308459577	0.755787753907253	1.1374157683719	-0.162653521774011	1.01162402356514	0.278775467853954	-0.267870082519433	0.391529990322201	0.489508273184729	0.740286328294669	0.277677527841604	0.290559362280678	-0.411743299533907	0.111678441113966	0.359135814513778	-0.653752280693361
ENSG00000163378	EOGT	5.03698708642378	4.37524373928574	5.95767671997166	5.19442430718266	5.45392046477637	4.3084263430155	5.2364138913753	5.51350844093884	5.16140593887755	5.76281046337068	5.00260831745707	5.24952114420493	5.65177101326092	4.71550407006304	5.12725306281728	5.38321358825561	5.25849123865068	5.07059677715108	5.7447293423598	5.09357734891333	4.78180526601323	5.41901345173897	4.54336596736123	5.37131485464637	6.17482394965811	5.37191033851659	5.73110373044141	5.72517889743443	5.6745394683298	4.93142027191436	4.92734123784088	4.1060103300146	5.08475568282837	5.00001576796147
ENSG00000244513	CTD-2013N24.2	0.916625684281918	-0.413217645953491	2.08949293713655	1.7145884262609	1.53082426182277	0.153958433380215	0.557349862848625	1.3190586317882	1.47116057396399	1.59775561104305	0.593510558304924	1.79153451562655	1.58759456558337	1.22715683303499	1.46503168665269	2.34087688121874	1.17581426773943	1.13212030301297	1.45216420407904	1.32018675349522	2.08246873416872	1.39023142762877	0.190895826640226	2.1010552873496	2.45517354544778	1.71967122378239	1.35476717116237	1.5059717572131	1.82792549478119	1.58349659882867	1.12696394704594	-0.224504160880926	1.0240960681811	1.45997270004993
ENSG00000144747	TMF1	4.66419572261818	4.70768335580064	5.09164965678997	4.15071468807657	4.73219575487845	4.19412115412718	4.66685476094272	4.83563474423361	4.53858166649604	4.99385113037135	4.2950892252066	4.57874800353122	4.89579173471094	5.48528351606782	5.22265600753168	4.86125069821536	4.78242405812487	4.75564366154345	4.870734715205	4.2938030286389	4.54023311973364	4.62428662976714	3.99141727551163	4.79984177839052	5.31108389478843	4.46575892729201	4.83843808123838	5.02056303194539	4.78803330602583	4.54415887685207	4.77868972185049	3.90806869688039	4.60995949569625	3.90909925377501
ENSG00000144744	UBA3	4.91642236884512	5.00161497225888	5.42080548826436	5.09825650000586	5.81743795225101	5.06426457465804	5.3103033857543	5.35795946712639	5.19026987897299	5.78492222460721	5.04172554083502	5.49327781049889	5.80299061537489	5.53354667769859	5.57764789251827	5.53193936960851	5.54179936137857	5.42899408931037	5.89325942870167	5.15003155989967	5.19434208207741	5.05575143152791	4.94351425016324	6.02988406493892	5.95010264695086	5.58544081696023	5.83619880432459	5.83360778962984	5.89066308563113	5.14981867614541	5.72395816598409	4.64345133898872	5.3664023254536	4.57767173465416
ENSG00000144746	ARL6IP5	7.17982614004012	7.15900100184241	7.95064392267545	7.84953433737829	8.12871000082296	7.16836354872776	7.44532410718336	7.75064363914741	7.73901834069414	8.25730431627622	7.88053463205749	8.17155560515921	8.21341815804381	7.75030246606038	8.1128507491997	7.73652815147878	8.08455458301266	7.90877994570075	8.47265474513729	7.45382358950074	7.56452050927335	7.93270320117063	7.10029531486296	8.07259545642459	7.99044539147034	7.9171698719393	8.08903217677182	8.21433387399306	8.04466732649317	7.62720392411885	7.88497161577857	7.38738836175722	7.67930086560516	7.34379473536354
ENSG00000114541	FRMD4B	4.00163337707544	3.82273218249112	4.72536751324575	3.82237046332061	4.23762817461609	3.96431027754052	3.61027312552784	4.41367613996799	4.67638906784655	4.37075734256998	3.73689897571984	4.04650911742686	4.43098185410423	4.02838558121022	4.4661479454506	4.31253932675752	4.38134491734899	4.85989032569239	5.02006243925656	4.61912814343786	4.51711570594635	4.61338194992973	4.18541555261437	4.65879368957459	4.73335943231476	4.39867880829372	4.50090052901285	4.91987345335792	4.46448084173884	4.65220018568476	4.06229612456329	3.64002156365543	4.38461687541367	3.50485312033014
ENSG00000187098	MITF	2.74821379265127	3.47785743472162	3.9910985287882	4.29474840257207	3.89172521779273	3.57283985599565	3.35846460133004	3.75716438817789	3.75710474873128	4.41872071541359	3.94374583364574	3.9405590427954	3.84186621756238	3.82867050352516	4.56105805724885	4.06422306452213	4.00797189550427	3.88978960418718	4.46129684933636	3.97133484863174	3.21201847719809	3.6362989256108	3.85032910000317	4.05313539308026	4.28378497956759	3.98211617861533	3.92054148644613	4.5377257990972	3.86789499478411	3.7058828083856	3.49855681167634	3.72216985016818	3.31684206504291	3.67052216226976
ENSG00000114861	FOXP1	2.36457650857844	1.83096540703352	2.68825726415696	2.3296431978564	2.47922468203303	1.41702865093073	1.94164751289429	2.28617814853142	2.27129131558445	2.81902044435964	2.44980152334646	2.5006351998524	2.66375764816173	2.23099405899229	2.96905434311259	2.54807008752585	2.56741356148487	2.29504045429803	2.24481306943381	1.94677856193117	2.30886630536981	2.44661271650512	1.65181799381635	3.28098431871393	2.7996022744831	2.58395692361872	2.70471442954835	2.52106626030467	2.27080813448008	2.34886579017061	2.55280104023326	2.22113537880451	2.67234943536539	2.40533148418392
ENSG00000163412	EIF4E3	2.89199741236207	3.14882087946251	3.96325343922873	3.80161782169726	3.82666363658836	2.79806265399687	3.32202038173957	2.91449145758054	3.42510871603207	3.67930515793733	3.59964038366907	3.60631082019211	3.94408964303813	3.63299461962793	4.02979001575743	4.11132661773763	3.9569632016372	3.15749743876619	3.95608061920134	2.80016283556072	3.59264165947519	3.96963780138627	3.17718190310488	4.87644868434779	4.71324888567707	4.09459689442662	4.27645365388663	4.74453088073268	4.21266267793622	3.61108538774899	3.88172231736035	3.54129055562513	4.01640415614579	3.6292676556923
ENSG00000170837	GPR27	-0.203487667445728	1.57473019232868	2.56171819978427	1.25665965874895	1.657168325636	1.19792417284341	1.3052551726277	1.02275858877096	1.63085257298088	2.05156122599679	1.94844336509262	1.7174564122033	1.86747066736375	2.49429686208244	2.38707734668627	2.34202274542494	1.95731863778079	1.14750940338996	1.89831902130248	1.33601566815652	1.959051901866	2.76507636847045	1.44062722674323	1.76667008116088	3.03691790437678	1.70982786502826	2.99822609783687	3.69352071463085	1.38887578887753	0.927822387414263	2.47886166930344	0.517888535675084	2.67261847086937	1.62884044533175
ENSG00000163421	PROK2	1.99118314607754	-1.86754185586534	3.11085297459837	-0.306060337160098	0.717571224834565	0.667044991637813	2.74526175194942	-1.67561633057872	1.37893579813367	0.30748684604275	-0.280733791965694	-1.74909057744544	0.913798475967869	0.733386999093305	1.82722993697048	1.54011790018492	-0.0886548248697139	1.48246718612768	0.95438118966274	0.0765060668680491	2.07618233116035	4.9326029491859	-1.81279814853302	4.07990775731561	3.2099004201996	4.69951924563577	4.04984992913774	6.10387860397848	2.96020384638534	0.907020164170358	4.66440657571289	1.14529586514963	2.1321494890568	1.90759539428452
ENSG00000144736	SHQ1	3.95593662416246	2.9593505356095	2.98380940914679	2.65255851007478	3.27501080700713	2.11365128862819	2.88545926126382	3.12446410434654	2.78111579414667	3.51135937836791	3.10708424724841	3.31473595967574	3.5494573312028	3.68988657207079	3.0155397124841	3.64734306170552	3.4789004805217	3.36739151362654	3.434731167536	2.93849218409407	3.60756763465588	3.40245340048377	2.89493274359347	3.17993095105883	3.77895392466354	2.88870646597213	3.78628759162322	3.49794735453825	3.38139836782733	3.30929853966618	3.78451376807012	2.5908247299955	3.30391081556991	2.30591471933471
ENSG00000172986	GXYLT2	3.19241258960731	2.82067790989638	3.39550294973035	3.83303973970169	3.5066531267378	3.58498977906339	3.55209050459672	3.68809142208852	3.71550995222444	4.21987128801167	4.30484405561439	3.23518810221221	3.93451127822657	3.55483817385239	4.15800450952129	3.6818095531937	3.44570313398198	3.06677186427633	4.10923227440035	4.18722014420523	2.9490780741809	1.86864165826892	2.57272657774667	1.5403646213579	3.53605796439902	2.45215849325053	3.17900272887409	2.33596978594306	2.7080962450622	2.52686130987286	2.50071621335687	2.26728113889414	2.80119577246291	1.61035776645825
ENSG00000163605	PPP4R2	4.65426879235149	4.0705374937583	5.38829755701808	4.76060183494925	4.86486728019028	3.83427209440903	4.40949299783395	4.57525644934253	4.4579465022083	5.27316243654378	4.67602936617673	4.80970531846415	4.94814640671303	4.54709804316259	5.14001705765526	5.09453754985757	4.99583637863239	4.59846541478692	5.09226684486749	4.21755572539692	4.25008705796612	4.39445033619359	3.63602914543965	5.44123478682305	5.50755570180387	4.90959389077077	5.53500779022563	5.32798916670298	4.95427809803277	4.21570091569144	5.38702488566341	4.27532182150298	4.94534573639222	4.39537319780668
ENSG00000255423	EBLN2	2.23639057422103	0.42014466633859	3.30911115940468	-0.348284596031238	1.51998686194744	2.04035407307957	1.13270092322098	3.47655543380938	3.33061426333747	2.45142130464256	1.32995454518079	-1.74909057744544	1.36104257379134	3.0067329852251	2.51756221155953	2.40698142366525	1.11950511131792	2.63706599208162	2.05133493306019	3.7453518737962	1.49212398210115	3.17759731790266	2.58968179950627	2.11954811088058	3.43220688635715	1.57151993320324	1.6639312557412	2.90363081046936	2.21228052878756	1.72508767564695	0.77449831355781	-2.25782533840292	-1.9625514484504	-2.27064361372047
ENSG00000121440	PDZRN3	4.82012301371526	4.10034287537555	5.04053031295646	4.61718093526873	4.49000601342537	4.83943373915259	4.13939353735073	5.18039405082984	5.14769114413405	5.305974410891	5.24374608710011	4.36258455287715	4.85226998414985	4.1043600661146	5.13783476620742	5.44342237801029	5.05071858170664	4.66664036252384	4.90419372668795	5.3235051545638	4.12193363035741	3.85074767249499	4.17481517494102	4.37823369675262	4.76942227273334	4.13981674014228	4.70662021573446	4.2630059581892	3.92519414076181	4.04502533202494	3.88758049101083	3.78237275549817	4.88435570834888	3.93203573720781
ENSG00000113805	CNTN3	2.02547742401072	2.92926592556817	2.66869967077133	2.29272485688269	3.08602717283224	2.16434749698827	2.78100179915542	2.30302081311224	2.89590932004498	2.98576582413903	2.50435495540647	3.00563416919196	2.63536167755655	3.16749861007179	3.75189116380111	3.53537724886713	3.13113576669606	2.25923309049829	1.94224628682915	2.68781693058987	1.11196925324375	1.56923963321135	0.295140818624812	0.956114069075177	1.36509472304027	0.486281976659726	1.28105818811436	0.481769978911434	0.607093611802235	0.842455727582735	1.24388888098394	-0.54934017727447	0.247675533123772	-0.383110670866984
ENSG00000242516	LINC00960	1.59486688200376	1.8824569433922	2.33151225930738	-2.21526420914826	1.63181112786327	-0.140013793639664	-1.13444404929855	0.509409332133288	1.01160735373604	1.07117395002721	0.880695271508149	2.27101052730458	2.1831665413566	1.85724712163301	2.85744712290997	1.60039088183438	2.21532408809265	-0.61892367407021	0.188405839921639	0.482969573945784	1.74865049921802	1.56130252641419	-0.916165159411797	-0.791933002433424	1.22777467329152	-1.06983622427334	0.684462079887478	0.455770391274836	-0.907410308003829	-1.15246167981932	0.0592887034005827	-2.25782533840292	0.645886819456752	0.602146813245451
ENSG00000227124	ZNF717	0.891799436707327	1.9615038020477	1.93519170840488	1.37496539387268	0.997737339939682	1.62110449811657	1.53194975617193	1.48891291662964	1.96596605490416	1.47755303847003	0.685476966781824	1.58967247675885	1.47882747467015	1.8358704210729	1.89640556288124	1.73296252167962	1.1498755949453	1.27023209639399	1.42641414325682	1.68176262186777	1.40355739568107	1.9442541825153	1.86475670675919	1.73915052847312	1.97393990431336	2.23153866969815	1.41564032334868	1.87136849215614	1.73475493961304	1.38674326564023	1.67886089672482	1.14764253146063	1.58121354525343	1.55990059400585
ENSG00000185008	ROBO2	2.24662939142005	3.31858136502746	2.49362811284819	2.21385149961712	4.02284874667548	2.63723515004486	2.02858952634258	1.28610099393698	4.70629168921662	4.16807532456986	2.09037479343963	2.67884836390135	2.90110496931081	2.35530703421055	3.49309058078931	2.72247702556349	2.72767860087742	4.16817450501623	3.82348210018571	3.50608326494753	2.92974488599786	2.578296610406	1.08036425523693	3.08031941977181	3.45532849460196	1.95078519125901	4.00390971846268	3.84000104519278	2.75556759979996	2.09788066854379	0.66234848093449	1.59468893651333	2.68267711774592	2.95529569991804
ENSG00000169855	ROBO1	4.39460105412397	4.24276532399816	4.80752740730638	4.44998771149077	4.9412706654418	4.61566607637312	4.82849891286031	4.84023294503791	5.04862482956713	5.47670610517374	4.34725023082892	4.65126640842169	4.39578884702236	4.65582147123228	5.29155696120017	5.14503248035712	4.75626960112774	4.96710114339044	4.83851670988863	5.22579732091177	4.18243921814717	2.88599554719738	3.40435169871024	3.99381063495377	3.85383912105242	3.29576256048201	4.60446526336389	3.5580197918584	4.22267680722596	3.38394528118404	3.61164121597978	3.12987875272443	3.4825664337057	3.21017448456304
ENSG00000114480	GBE1	4.82201546701883	4.41954251767544	4.5493607614387	4.67426061490761	5.3023275185248	4.08747890003421	4.40750933836864	4.92526300338163	4.8269098983978	4.51338362863664	4.20006856573783	4.52498241018617	5.1860832579572	5.08614213045502	5.11765950638705	4.63680900417508	4.70998716429965	4.48484918475811	5.70710097218493	4.51985554086696	4.59906054505249	4.70047919994392	4.16047124576406	4.91635109716777	5.06535392883497	4.50392278215321	5.22606582215116	4.75188502679839	4.979069127875	4.81496414822291	4.70720099941305	3.76341596473023	5.05210577094381	4.28289400235349
ENSG00000206538	VGLL3	3.65667823887379	1.94479458990498	4.06683776292125	3.75655149016193	3.58506985374477	3.08511307316006	3.12550343157359	3.45085522209842	3.83614807309692	3.94671515703097	3.76096304705257	3.55737743405853	3.80657654111264	3.09441805408213	4.51824016295188	4.38980073624265	4.39304522133777	3.53214916535626	4.72133408715694	3.2474147420708	4.65978567892386	4.23927819064478	2.74611431774268	5.2059578493699	6.03926677343141	5.04787595569366	5.36599054414136	5.81771542250945	5.26532153233041	3.8558359405498	4.26031101437276	3.45760450923133	4.94426644549948	5.06894601180285
ENSG00000083937	CHMP2B	4.20371167628277	3.50171816936723	4.56151212885147	4.31893964513845	4.62885421739495	3.5445746576493	3.95942571975266	3.87146595975678	4.01518934204513	4.81563007935975	3.91891971456873	4.49741013851905	4.46289122473724	4.27111642262167	4.88728900764466	4.3326537429162	4.56880588019857	4.20215121345229	4.70547882189202	3.72592521624908	3.70560848826555	4.28894615025168	3.77804226200604	4.90611143975326	4.80318798996232	4.26167846006242	4.55024277744995	4.47858793957667	4.34162981205964	4.27539751976893	4.75791048327214	3.79972332686242	4.20830535732779	3.54248236110012
ENSG00000163320	CGGBP1	4.8683470237974	4.93969528482926	5.90180940702918	5.54534381961788	5.72714704195041	4.91445864834788	5.51785208337601	5.50848566223651	5.57371777815965	6.15895756696199	5.41650776729205	5.70969508525384	5.81633250355341	5.50177829537234	6.3512619876123	5.65117989411627	5.81779986226446	5.51267386559609	6.0507635249623	5.27114061718849	5.55319904716157	5.81044871114612	5.16258374525304	6.58635018792326	6.34081470651606	6.08006358149789	6.27364994610316	6.13759047492286	5.95514131025857	5.25984789150089	5.89480663659968	5.53008494214707	5.58155735532467	5.46906969903408
ENSG00000175105	ZNF654	3.4257772743065	3.18192037073997	4.06231940936061	3.60665534014999	3.16646465485593	2.61700650465509	3.28111388160985	3.51075659835783	3.38860079468629	3.52567991428323	3.14313050573636	3.53955002130564	3.25369331839522	3.43279691658566	3.97331253871091	3.77837059348375	3.66798935389165	3.74372779718295	3.86356488598758	2.83464914218329	3.39238492213811	3.188962089994	2.57260225826801	3.95200354142634	4.18032417507503	3.3939422452794	3.8930834274203	3.94601912143401	3.66573590578066	3.21501472830329	3.05436797751847	2.41040205302364	3.30837662413286	2.67199421147988
ENSG00000179021	C3orf38	3.97591486824625	4.08689294802355	3.92113445195999	3.68329202204018	4.48111230540955	3.20356272613096	4.03683844350181	3.86050413484666	4.08927036963843	4.50916166297017	4.03727836073271	4.11028506136584	4.20074290086244	4.15984623724148	4.49197268753059	4.17002905871748	4.04344358002628	4.2326395494468	4.47146033108973	3.54613556217846	4.19766004284874	4.35897472997571	3.65484181754833	4.66323163466848	4.81477788137533	4.31354387853835	4.49855381317421	4.56145136690429	4.78510193727304	3.97216125097972	4.69002372236591	3.73806150401261	4.02734079268625	3.57324296955202
ENSG00000044524	EPHA3	3.8993933867924	2.44226890608242	4.9032235200736	3.99415451023626	4.96596997192552	3.45180271520738	4.28766371188016	3.19386450987769	4.29458035219923	5.20745684067776	4.10003324325294	3.35191764931712	3.40758341358198	3.0642817350357	4.27525026500738	4.54977136396422	4.91426710371209	3.49703715456335	4.18005140241783	3.71813265365561	3.79476458235896	1.55470383621881	2.36871998168956	1.93400731703268	2.24600801049793	0.407630773632153	1.51948127514709	2.77083075798431	2.93377679894804	1.07008385563959	1.06369899576496	1.71326868077562	2.10610125169254	3.15385507500713
ENSG00000184500	PROS1	6.2168820392187	5.25064889168075	6.60610042912394	6.58416526683732	5.91808048583798	5.36155243111121	6.14848813203233	6.6226824385983	6.39536448132826	6.33676526359106	5.98633335980583	5.62662611893386	6.16204796011089	5.98631422088491	6.41739937005669	6.65208022203336	6.5831537763243	6.93649343870605	6.55612409053698	6.25556125889951	6.77169489335244	6.43113449731092	5.587819810228	6.26787097648896	6.41918542390836	5.84410829103303	6.27283263620338	6.50278941965879	6.20609264958297	6.23081261305975	5.77666424606324	5.30724507436543	5.50941910187487	5.10356644958308
ENSG00000169379	ARL13B	3.65868364535192	2.92335807425922	3.92919025125492	2.90537507391197	3.05317137998952	2.07073299640468	3.04246143904374	3.02604752894823	2.74574859987348	3.4076483861798	2.36083404589547	2.41988668187039	2.93594866257287	3.31429816919725	3.28885985003489	3.65172869075597	3.47151834585395	3.53465050279162	3.546794720842	2.24148059428069	3.56320790620416	3.31569037574529	2.62045989265389	3.68385520684126	3.8158183488612	3.13984772314896	3.05914711127766	3.84300753821861	3.4181037224397	3.08741133807853	2.92318944783471	2.52553054950549	3.49042029815438	2.03824270183841
