"Category","Term","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact","User Ids"
"GOTERM_BP_DIRECT","regulation of actin cytoskeleton organization","9","591","94","12477","7.64e-2","1.00e+0","2.02","1.00e+0","9.96e-1","3.38e-2","ENSG00000158769,ENSG00000046653,ENSG00000006451,ENSG00000130303,ENSG00000047365,ENSG00000171132,ENSG00000149564,ENSG00000008853,ENSG00000177105"
"GOTERM_BP_DIRECT","positive regulation of cytokine-mediated signaling pathway","3","591","10","12477","7.81e-2","1.00e+0","6.33","1.00e+0","9.96e-1","9.88e-3","ENSG00000138496,ENSG00000173193,ENSG00000169692"
"GOTERM_BP_DIRECT","response to morphine","3","591","10","12477","7.81e-2","1.00e+0","6.33","1.00e+0","9.96e-1","9.88e-3","ENSG00000155511,ENSG00000106688,ENSG00000171132"
"GOTERM_BP_DIRECT","positive regulation of mast cell degranulation","3","591","10","12477","7.81e-2","1.00e+0","6.33","1.00e+0","9.96e-1","9.88e-3","ENSG00000179348,ENSG00000000938,ENSG00000033327"
"GOTERM_BP_DIRECT","lymph vessel development","3","591","10","12477","7.81e-2","1.00e+0","6.33","1.00e+0","9.96e-1","9.88e-3","ENSG00000173706,ENSG00000131634,ENSG00000125266"
"GOTERM_BP_DIRECT","positive regulation of cell-cell adhesion mediated by cadherin","3","591","10","12477","7.81e-2","1.00e+0","6.33","1.00e+0","9.96e-1","9.88e-3","ENSG00000154342,ENSG00000125798,ENSG00000104067"
"GOTERM_BP_DIRECT","artery development","3","591","10","12477","7.81e-2","1.00e+0","6.33","1.00e+0","9.96e-1","9.88e-3","ENSG00000093010,ENSG00000164690,ENSG00000139567"
"GOTERM_BP_DIRECT","regulation of presynaptic membrane potential","3","591","10","12477","7.81e-2","1.00e+0","6.33","1.00e+0","9.96e-1","9.88e-3","ENSG00000155511,ENSG00000144285,ENSG00000135643"
"GOTERM_BP_DIRECT","osmosensory signaling pathway","3","591","10","12477","7.81e-2","1.00e+0","6.33","1.00e+0","9.96e-1","9.88e-3","ENSG00000103490,ENSG00000204397,ENSG00000137752"
"GOTERM_BP_DIRECT","phosphorylation","3","591","10","12477","7.81e-2","1.00e+0","6.33","1.00e+0","9.96e-1","9.88e-3","ENSG00000144791,ENSG00000078902,ENSG00000102882"
"GOTERM_BP_DIRECT","negative regulation of cell cycle","6","591","49","12477","8.05e-2","1.00e+0","2.59","1.00e+0","9.96e-1","2.73e-2","ENSG00000245848,ENSG00000071242,ENSG00000176046,ENSG00000164120,ENSG00000158246,ENSG00000088808"
"GOTERM_BP_DIRECT","positive chemotaxis","5","591","35","12477","8.15e-2","1.00e+0","3.02","1.00e+0","9.96e-1","2.35e-2","ENSG00000149177,ENSG00000196154,ENSG00000169245,ENSG00000165197,ENSG00000150630"
"GOTERM_BP_DIRECT","negative regulation of endothelial cell proliferation","4","591","22","12477","8.32e-2","1.00e+0","3.84","1.00e+0","9.96e-1","1.85e-2","ENSG00000105971,ENSG00000105974,ENSG00000102760,ENSG00000139567"
"GOTERM_BP_DIRECT","cell migration","17","591","232","12477","8.39e-2","1.00e+0","1.55","1.00e+0","9.96e-1","4.94e-2","ENSG00000160867,ENSG00000047644,ENSG00000179776,ENSG00000182957,ENSG00000157827,ENSG00000162704,ENSG00000130669,ENSG00000140945,ENSG00000176435,ENSG00000151718,ENSG00000170989,ENSG00000138496,ENSG00000050393,ENSG00000087589,ENSG00000171608,ENSG00000144791,ENSG00000146950"
"GOTERM_BP_DIRECT","extracellular matrix organization","11","591","129","12477","8.48e-2","1.00e+0","1.80","1.00e+0","9.96e-1","4.24e-2","ENSG00000168743,ENSG00000103241,ENSG00000107742,ENSG00000154342,ENSG00000185585,ENSG00000171509,ENSG00000008516,ENSG00000132031,ENSG00000138821,ENSG00000169031,ENSG00000004866"
"GOTERM_BP_DIRECT","positive regulation of endothelial cell proliferation","7","591","65","12477","8.60e-2","1.00e+0","2.27","1.00e+0","9.96e-1","3.34e-2","ENSG00000105971,ENSG00000172889,ENSG00000140945,ENSG00000171608,ENSG00000120156,ENSG00000239697,ENSG00000139567"
"GOTERM_BP_DIRECT","bicellular tight junction assembly","5","591","36","12477","8.85e-2","1.00e+0","2.93","1.00e+0","9.96e-1","2.62e-2","ENSG00000131477,ENSG00000179776,ENSG00000184113,ENSG00000149564,ENSG00000066405"
"GOTERM_BP_DIRECT","blood vessel remodeling","5","591","36","12477","8.85e-2","1.00e+0","2.93","1.00e+0","9.96e-1","2.62e-2","ENSG00000180772,ENSG00000128917,ENSG00000113389,ENSG00000116016,ENSG00000139567"
"GOTERM_BP_DIRECT","positive regulation of bone mineralization","5","591","36","12477","8.85e-2","1.00e+0","2.93","1.00e+0","9.96e-1","2.62e-2","ENSG00000186350,ENSG00000046653,ENSG00000133116,ENSG00000187608,ENSG00000169252"
"GOTERM_BP_DIRECT","positive regulation of chemokine production","5","591","36","12477","8.85e-2","1.00e+0","2.93","1.00e+0","9.96e-1","2.62e-2","ENSG00000172936,ENSG00000164342,ENSG00000160712,ENSG00000103490,ENSG00000115602"
"GOTERM_BP_DIRECT","cytokine-mediated signaling pathway","10","591","114","12477","9.05e-2","1.00e+0","1.85","1.00e+0","9.96e-1","4.38e-2","ENSG00000119535,ENSG00000172936,ENSG00000174804,ENSG00000245848,ENSG00000160712,ENSG00000106688,ENSG00000105974,ENSG00000149177,ENSG00000187266,ENSG00000027697"
"GOTERM_BP_DIRECT","memory","7","591","66","12477","9.11e-2","1.00e+0","2.24","1.00e+0","9.96e-1","3.59e-2","ENSG00000093010,ENSG00000245848,ENSG00000106688,ENSG00000108576,ENSG00000183775,ENSG00000005884,ENSG00000196549"
"GOTERM_BP_DIRECT","negative regulation of RNA biosynthetic process","2","591","2","12477","9.23e-2","1.00e+0","21.11","1.00e+0","9.96e-1","2.24e-3","ENSG00000142748,ENSG00000132376"
"GOTERM_BP_DIRECT","norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure","2","591","2","12477","9.23e-2","1.00e+0","21.11","1.00e+0","9.96e-1","2.24e-3","ENSG00000043591,ENSG00000169252"
"GOTERM_BP_DIRECT","brain renin-angiotensin system","2","591","2","12477","9.23e-2","1.00e+0","21.11","1.00e+0","9.96e-1","2.24e-3","ENSG00000180772,ENSG00000071242"
"GOTERM_BP_DIRECT","positive regulation of cellular response to insulin stimulus","2","591","2","12477","9.23e-2","1.00e+0","21.11","1.00e+0","9.96e-1","2.24e-3","ENSG00000134463,ENSG00000197879"
"GOTERM_BP_DIRECT","neutrophil aggregation","2","591","2","12477","9.23e-2","1.00e+0","21.11","1.00e+0","9.96e-1","2.24e-3","ENSG00000163220,ENSG00000143546"
"GOTERM_BP_DIRECT","memory T cell extravasation","2","591","2","12477","9.23e-2","1.00e+0","21.11","1.00e+0","9.96e-1","2.24e-3","ENSG00000158769,ENSG00000005844"
"GOTERM_BP_DIRECT","positive regulation of heart rate by epinephrine-norepinephrine","2","591","2","12477","9.23e-2","1.00e+0","21.11","1.00e+0","9.96e-1","2.24e-3","ENSG00000043591,ENSG00000120907"
"GOTERM_BP_DIRECT","negative regulation of membrane permeability","2","591","2","12477","9.23e-2","1.00e+0","21.11","1.00e+0","9.96e-1","2.24e-3","ENSG00000173706,ENSG00000105538"
"GOTERM_BP_DIRECT","leukocyte mediated cytotoxicity","2","591","2","12477","9.23e-2","1.00e+0","21.11","1.00e+0","9.96e-1","2.24e-3","ENSG00000076944,ENSG00000180644"
"GOTERM_BP_DIRECT","positive regulation of the force of heart contraction by epinephrine-norepinephrine","2","591","2","12477","9.23e-2","1.00e+0","21.11","1.00e+0","9.96e-1","2.24e-3","ENSG00000043591,ENSG00000120907"
"GOTERM_BP_DIRECT","cell migration involved in sprouting angiogenesis","4","591","23","12477","9.24e-2","1.00e+0","3.67","1.00e+0","9.96e-1","2.15e-2","ENSG00000179776,ENSG00000176435,ENSG00000145147,ENSG00000125266"
"GOTERM_BP_DIRECT","blood vessel endothelial cell migration","3","591","11","12477","9.26e-2","1.00e+0","5.76","1.00e+0","9.96e-1","1.31e-2","ENSG00000154133,ENSG00000179776,ENSG00000213853"
"GOTERM_BP_DIRECT","positive regulation of megakaryocyte differentiation","3","591","11","12477","9.26e-2","1.00e+0","5.76","1.00e+0","9.96e-1","1.31e-2","ENSG00000179348,ENSG00000089902,ENSG00000170271"
"GOTERM_BP_DIRECT","regulation of muscle contraction","3","591","11","12477","9.26e-2","1.00e+0","5.76","1.00e+0","9.96e-1","1.31e-2","ENSG00000114854,ENSG00000120907,ENSG00000170214"
"GOTERM_BP_DIRECT","megakaryocyte differentiation","3","591","11","12477","9.26e-2","1.00e+0","5.76","1.00e+0","9.96e-1","1.31e-2","ENSG00000090013,ENSG00000147883,ENSG00000162367"
"GOTERM_BP_DIRECT","3'-phosphoadenosine 5'-phosphosulfate metabolic process","3","591","11","12477","9.26e-2","1.00e+0","5.76","1.00e+0","9.96e-1","1.31e-2","ENSG00000128294,ENSG00000173597,ENSG00000196502"
"GOTERM_BP_DIRECT","regulation of signal transduction","8","591","82","12477","9.26e-2","1.00e+0","2.06","1.00e+0","9.96e-1","3.99e-2","ENSG00000074416,ENSG00000188906,ENSG00000198873,ENSG00000115756,ENSG00000187678,ENSG00000107242,ENSG00000197415,ENSG00000005884"
"GOTERM_BP_DIRECT","positive regulation of cold-induced thermogenesis","8","591","83","12477","9.72e-2","1.00e+0","2.03","1.00e+0","9.96e-1","4.24e-2","ENSG00000115361,ENSG00000043591,ENSG00000105974,ENSG00000099194,ENSG00000169252,ENSG00000155846,ENSG00000187688,ENSG00000116016"
"GOTERM_BP_DIRECT","JNK cascade","6","591","52","12477","9.81e-2","1.00e+0","2.44","1.00e+0","9.96e-1","3.54e-2","ENSG00000172936,ENSG00000164342,ENSG00000188906,ENSG00000082146,ENSG00000168067,ENSG00000095370"
"GOTERM_BP_DIRECT","cellular response to lipopolysaccharide","11","591","133","12477","9.89e-2","1.00e+0","1.75","1.00e+0","9.96e-1","5.09e-2","ENSG00000172936,ENSG00000134326,ENSG00000103490,ENSG00000169245,ENSG00000120217,ENSG00000115604,ENSG00000204397,ENSG00000100300,ENSG00000125266,ENSG00000137752,ENSG00000148677"

