"Category","Term","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact","User Ids"
"GOTERM_CC_DIRECT","presynapse","20","620","195","13004","2.42e-3","1.03e-1","2.15","6.98e-1","1.01e-1","1.03e-3","ENSG00000155511,ENSG00000074416,ENSG00000154342,ENSG00000076944,ENSG00000106688,ENSG00000137824,ENSG00000176697,ENSG00000181072,ENSG00000154764,ENSG00000196549,ENSG00000157601,ENSG00000170989,ENSG00000111052,ENSG00000150625,ENSG00000127946,ENSG00000140600,ENSG00000125910,ENSG00000108576,ENSG00000102003,ENSG00000166900"
"GOTERM_CC_DIRECT","bicellular tight junction","14","620","112","13004","2.53e-3","1.03e-1","2.62","7.14e-1","1.01e-1","8.66e-4","ENSG00000158769,ENSG00000179776,ENSG00000124171,ENSG00000114019,ENSG00000066405,ENSG00000067606,ENSG00000111052,ENSG00000163251,ENSG00000128849,ENSG00000184113,ENSG00000149564,ENSG00000146950,ENSG00000072415,ENSG00000104067"
"GOTERM_CC_DIRECT","adherens junction","18","620","168","13004","2.71e-3","1.03e-1","2.25","7.38e-1","1.01e-1","1.10e-3","ENSG00000129474,ENSG00000131634,ENSG00000073008,ENSG00000161647,ENSG00000179776,ENSG00000115109,ENSG00000130669,ENSG00000140945,ENSG00000168952,ENSG00000120913,ENSG00000144791,ENSG00000149564,ENSG00000125266,ENSG00000146950,ENSG00000072415,ENSG00000053747,ENSG00000104067,ENSG00000055813"
"GOTERM_CC_DIRECT","cytoplasmic vesicle","30","620","361","13004","4.14e-3","1.46e-1","1.74","8.71e-1","1.43e-1","2.20e-3","ENSG00000105971,ENSG00000105974,ENSG00000176697,ENSG00000105339,ENSG00000110442,ENSG00000177105,ENSG00000137486,ENSG00000008853,ENSG00000115993,ENSG00000197879,ENSG00000196549,ENSG00000164211,ENSG00000035664,ENSG00000078081,ENSG00000134470,ENSG00000147155,ENSG00000123143,ENSG00000162654,ENSG00000180644,ENSG00000156675,ENSG00000188906,ENSG00000069122,ENSG00000132109,ENSG00000213853,ENSG00000134243,ENSG00000114019,ENSG00000114378,ENSG00000197769,ENSG00000124406,ENSG00000118508"
"GOTERM_CC_DIRECT","specific granule membrane","11","620","81","13004","4.95e-3","1.63e-1","2.85","9.14e-1","1.59e-1","1.54e-3","ENSG00000072786,ENSG00000129353,ENSG00000149177,ENSG00000124406,ENSG00000008516,ENSG00000172322,ENSG00000169692,ENSG00000005844,ENSG00000127329,ENSG00000173930,ENSG00000183019"
"GOTERM_CC_DIRECT","ruffle membrane","12","620","95","13004","5.38e-3","1.66e-1","2.65","9.30e-1","1.62e-1","1.81e-3","ENSG00000154783,ENSG00000182957,ENSG00000149177,ENSG00000008086,ENSG00000115109,ENSG00000187678,ENSG00000152778,ENSG00000000938,ENSG00000095370,ENSG00000132376,ENSG00000180448,ENSG00000197879"
"GOTERM_CC_DIRECT","basolateral plasma membrane","19","620","199","13004","6.77e-3","1.97e-1","2.00","9.65e-1","1.92e-1","3.10e-3","ENSG00000133019,ENSG00000105974,ENSG00000174640,ENSG00000138821,ENSG00000154309,ENSG00000171885,ENSG00000173930,ENSG00000005884,ENSG00000111052,ENSG00000084453,ENSG00000169860,ENSG00000168067,ENSG00000164120,ENSG00000277494,ENSG00000187446,ENSG00000120156,ENSG00000182985,ENSG00000104067,ENSG00000103034"
"GOTERM_CC_DIRECT","Schaffer collateral - CA1 synapse","11","620","86","13004","7.55e-3","2.07e-1","2.68","9.76e-1","2.03e-1","2.50e-3","ENSG00000155511,ENSG00000006451,ENSG00000043591,ENSG00000106688,ENSG00000127946,ENSG00000102003,ENSG00000125266,ENSG00000168539,ENSG00000154764,ENSG00000182985,ENSG00000166900"
"GOTERM_CC_DIRECT","AIM2 inflammasome complex","3","620","4","13004","1.27e-2","3.31e-1","15.73","9.98e-1","3.24e-1","4.16e-4","ENSG00000103490,ENSG00000204397,ENSG00000137752"
"GOTERM_CC_DIRECT","focal adhesion","30","620","403","13004","1.76e-2","4.34e-1","1.56","1.00e+0","4.24e-1","1.05e-2","ENSG00000105971,ENSG00000065054,ENSG00000105974,ENSG00000162704,ENSG00000072163,ENSG00000177105,ENSG00000005961,ENSG00000005884,ENSG00000196549,ENSG00000006451,ENSG00000136153,ENSG00000120913,ENSG00000087589,ENSG00000127947,ENSG00000126458,ENSG00000187678,ENSG00000125266,ENSG00000120156,ENSG00000102882,ENSG00000129474,ENSG00000073008,ENSG00000115109,ENSG00000130669,ENSG00000140945,ENSG00000115602,ENSG00000136205,ENSG00000214063,ENSG00000144791,ENSG00000187446,ENSG00000108576"
"GOTERM_CC_DIRECT","endomembrane system","30","620","407","13004","1.97e-2","4.61e-1","1.55","1.00e+0","4.51e-1","1.18e-2","ENSG00000135604,ENSG00000065054,ENSG00000049245,ENSG00000110047,ENSG00000197415,ENSG00000006451,ENSG00000078081,ENSG00000115271,ENSG00000166471,ENSG00000120217,ENSG00000084234,ENSG00000127946,ENSG00000169905,ENSG00000102104,ENSG00000072415,ENSG00000168899,ENSG00000111666,ENSG00000198113,ENSG00000136048,ENSG00000197769,ENSG00000133135,ENSG00000167972,ENSG00000124406,ENSG00000118508,ENSG00000181409,ENSG00000107242,ENSG00000124920,ENSG00000187446,ENSG00000108576,ENSG00000166900"
"GOTERM_CC_DIRECT","NLRP1 inflammasome complex","3","620","5","13004","2.06e-2","4.61e-1","12.58","1.00e+0","4.51e-1","1.00e-3","ENSG00000103490,ENSG00000204397,ENSG00000137752"
"GOTERM_CC_DIRECT","neuronal dense core vesicle","4","620","13","13004","2.15e-2","4.61e-1","6.45","1.00e+0","4.51e-1","2.59e-3","ENSG00000043591,ENSG00000176697,ENSG00000169252,ENSG00000177283"
"GOTERM_CC_DIRECT","anchoring junction","12","620","117","13004","2.35e-2","4.73e-1","2.15","1.00e+0","4.62e-1","9.87e-3","ENSG00000173706,ENSG00000129474,ENSG00000111052,ENSG00000179776,ENSG00000149177,ENSG00000105227,ENSG00000114019,ENSG00000113555,ENSG00000120156,ENSG00000263155,ENSG00000067606,ENSG00000104067"
"GOTERM_CC_DIRECT","tight junction","6","620","35","13004","2.39e-2","4.73e-1","3.60","1.00e+0","4.62e-1","5.70e-3","ENSG00000158769,ENSG00000124171,ENSG00000184113,ENSG00000066405,ENSG00000067606,ENSG00000104067"
"GOTERM_CC_DIRECT","signaling receptor complex","15","620","166","13004","2.71e-2","5.16e-1","1.90","1.00e+0","5.04e-1","1.30e-2","ENSG00000131477,ENSG00000160867,ENSG00000160712,ENSG00000114812,ENSG00000169252,ENSG00000005884,ENSG00000139304,ENSG00000186350,ENSG00000119535,ENSG00000122679,ENSG00000127329,ENSG00000120156,ENSG00000183775,ENSG00000169418,ENSG00000013588"
"GOTERM_CC_DIRECT","postsynaptic membrane","13","620","136","13004","2.88e-2","5.27e-1","2.00","1.00e+0","5.15e-1","1.30e-2","ENSG00000154146,ENSG00000155511,ENSG00000133019,ENSG00000137726,ENSG00000114646,ENSG00000181072,ENSG00000005884,ENSG00000117114,ENSG00000169860,ENSG00000108576,ENSG00000183775,ENSG00000168539,ENSG00000182985"
"GOTERM_CC_DIRECT","Golgi apparatus","66","620","1094","13004","3.54e-2","6.15e-1","1.27","1.00e+0","6.01e-1","2.69e-2","ENSG00000135604,ENSG00000090530,ENSG00000137460,ENSG00000141574,ENSG00000164690,ENSG00000186088,ENSG00000127946,ENSG00000059378,ENSG00000177283,ENSG00000039523,ENSG00000072415,ENSG00000102882,ENSG00000168899,ENSG00000164414,ENSG00000155368,ENSG00000111666,ENSG00000129250,ENSG00000213853,ENSG00000134243,ENSG00000134321,ENSG00000181072,ENSG00000151327,ENSG00000137834,ENSG00000171115,ENSG00000169710,ENSG00000124406,ENSG00000163251,ENSG00000124920,ENSG00000108576,ENSG00000144278,ENSG00000166448,ENSG00000105971,ENSG00000110328,ENSG00000176971,ENSG00000160867,ENSG00000154783,ENSG00000105974,ENSG00000128294,ENSG00000110442,ENSG00000114646,ENSG00000174951,ENSG00000198722,ENSG00000115652,ENSG00000112782,ENSG00000170745,ENSG00000035664,ENSG00000183597,ENSG00000070614,ENSG00000162654,ENSG00000177674,ENSG00000188906,ENSG00000129474,ENSG00000130303,ENSG00000174684,ENSG00000130669,ENSG00000211456,ENSG00000169252,ENSG00000171132,ENSG00000169174,ENSG00000198911,ENSG00000133135,ENSG00000167434,ENSG00000102934,ENSG00000160360,ENSG00000118508,ENSG00000140497"
"GOTERM_CC_DIRECT","cortical actin cytoskeleton","7","620","52","13004","3.61e-2","6.15e-1","2.82","1.00e+0","6.01e-1","1.12e-2","ENSG00000130755,ENSG00000127946,ENSG00000115648,ENSG00000184113,ENSG00000115306,ENSG00000263155,ENSG00000146950"
"GOTERM_CC_DIRECT","specific granule","4","620","16","13004","3.78e-2","6.23e-1","5.24","1.00e+0","6.09e-1","5.89e-3","ENSG00000076944,ENSG00000138772,ENSG00000102837,ENSG00000166900"
"GOTERM_CC_DIRECT","microvillus","7","620","53","13004","3.91e-2","6.24e-1","2.77","1.00e+0","6.10e-1","1.24e-2","ENSG00000197471,ENSG00000188906,ENSG00000169994,ENSG00000120156,ENSG00000169738,ENSG00000142347,ENSG00000197879"
"GOTERM_CC_DIRECT","asymmetric synapse","3","620","7","13004","4.05e-2","6.25e-1","8.99","1.00e+0","6.11e-1","3.27e-3","ENSG00000155511,ENSG00000106688,ENSG00000168539"
"GOTERM_CC_DIRECT","caveola","8","620","68","13004","4.23e-2","6.33e-1","2.47","1.00e+0","6.19e-1","1.52e-2","ENSG00000105971,ENSG00000024422,ENSG00000105974,ENSG00000168497,ENSG00000140945,ENSG00000102882,ENSG00000120907,ENSG00000170214"
"GOTERM_CC_DIRECT","synapse","35","620","530","13004","4.66e-2","6.77e-1","1.39","1.00e+0","6.62e-1","3.15e-2","ENSG00000155511,ENSG00000154342,ENSG00000106688,ENSG00000049245,ENSG00000114646,ENSG00000198722,ENSG00000173369,ENSG00000135643,ENSG00000005884,ENSG00000171303,ENSG00000196549,ENSG00000174804,ENSG00000111052,ENSG00000127946,ENSG00000102003,ENSG00000168539,ENSG00000182985,ENSG00000133019,ENSG00000093010,ENSG00000188906,ENSG00000071242,ENSG00000173372,ENSG00000140945,ENSG00000171132,ENSG00000112531,ENSG00000181072,ENSG00000112137,ENSG00000157601,ENSG00000171208,ENSG00000128309,ENSG00000163251,ENSG00000162545,ENSG00000108576,ENSG00000053747,ENSG00000143862"
"GOTERM_CC_DIRECT","early endosome","22","620","301","13004","5.15e-2","7.27e-1","1.53","1.00e+0","7.11e-1","3.08e-2","ENSG00000155511,ENSG00000043591,ENSG00000024422,ENSG00000154783,ENSG00000049245,ENSG00000134243,ENSG00000169252,ENSG00000169174,ENSG00000110047,ENSG00000177409,ENSG00000115993,ENSG00000196549,ENSG00000196814,ENSG00000166189,ENSG00000164342,ENSG00000078081,ENSG00000163251,ENSG00000118508,ENSG00000140600,ENSG00000078902,ENSG00000163840,ENSG00000102882"
